model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d100000 (c2),3203.9002104683836,33.838454212387354,1780.0047293172859,178.84858972954402,,,,,56755.47556266671,5697.530795766235,56752.3123733334,5697.530795766236,56769.92682133338,5696.488667597545
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d100000 (c2),16.77957257616895,0.0666804582792921,21.517088276151735,12.949675494516901,79.33333333333333,0.9428090415820634,39.666666666666664,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d100000 (c2),1263.4496439465217,13.54106957544202,653.3358484937379,19.212521434895887,,,,,3140.559231999911,92.31936626164966,3137.3960426665994,92.31936626164968,3155.2436053333017,92.35308378571041
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d100000 (c2),65.92392759434212,0.9377892501400752,33.80695271167287,0.5408820108181497,80.0,1.632993161855452,40.0,0.816496580927726,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d100000 (c5),3095.0186397020916,1.4266560324572788,1047.1490567950034,474.5258331825042,,,,,112858.36596160001,40197.91177012608,112855.20277226671,40197.91177012607,112870.22585920003,40196.993392965785
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d100000 (c5),5.428321046811344,0.03455644268590267,5.606364216691062,5.891660344933318,96.66666666666667,2.357022603955158,19.933333333333334,1.1234866364235145,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d100000 (c5),1274.985472172714,64.44347757481643,315.0178434884996,207.61376828570656,,,,,7515.179817600013,1572.2632959000891,7512.016628266703,1572.263295900089,7534.46883413344,1575.9978726533259
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d100000 (c5),66.14409974006891,13.122662009588348,16.090280980862293,1.646786911635365,125.0,10.801234497346433,26.066666666666666,1.4817407180595248,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d100000 (c10),3058.192082599886,16.560844493259896,709.2628193692267,485.7903778052633,,,,,194389.0172890666,89628.6095612844,194385.8540997333,89628.6095612844,194401.59198293329,89630.62949564678
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d100000 (c10),4.449917098556544,0.026998184275343177,2.45381057583488,3.633150608419648,140.0,8.16496580927726,15.8,2.41384893203089,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d100000 (c10),1260.6624485879847,5.77927227328968,159.3130541132571,169.95249030318067,,,,,15571.131624533276,2562.3068059728876,15567.968435199968,2562.3068059728885,15615.695528533282,2569.1372530192216
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d100000 (c10),89.48076461591751,26.82763213151871,13.569034956190098,5.829060324673437,235.66666666666666,26.02989734047285,25.6,4.930179171862487,,,,,,
